account_id,profile_url,username,display_name,bio,category,intel_value_score,classification_reason
4867009419,https://twitter.com/i/user/4867009419,,,,UNKNOWN,0,Unable to identify account information
1310982903950651393,https://twitter.com/i/user/1310982903950651393,,,,UNKNOWN,0,Unable to identify account information
135943669,https://twitter.com/i/user/135943669,,,,UNKNOWN,0,Unable to identify account information
761257471952379904,https://twitter.com/i/user/761257471952379904,,,,UNKNOWN,0,Unable to identify account information
1066548218979176448,https://twitter.com/i/user/1066548218979176448,,,,UNKNOWN,0,Unable to identify account information
30924981,https://twitter.com/i/user/30924981,,,,UNKNOWN,0,Unable to identify account information
30189793,https://twitter.com/i/user/30189793,,,,UNKNOWN,0,Unable to identify account information
1090251190749851648,https://twitter.com/i/user/1090251190749851648,,,,UNKNOWN,0,Unable to identify account information
718916004072570880,https://twitter.com/i/user/718916004072570880,,,,UNKNOWN,0,Unable to identify account information
613212190,https://twitter.com/i/user/613212190,,,,UNKNOWN,0,Unable to identify account information
3301321379,https://twitter.com/i/user/3301321379,,,,UNKNOWN,0,Unable to identify account information
1264701057730588677,https://twitter.com/i/user/1264701057730588677,,,,UNKNOWN,0,Unable to identify account information
1380168103846367234,https://twitter.com/i/user/1380168103846367234,,,,UNKNOWN,0,Unable to identify account information
1100266332283559936,https://twitter.com/i/user/1100266332283559936,,,,UNKNOWN,0,Unable to identify account information
199531815,https://twitter.com/i/user/199531815,,,,UNKNOWN,0,Unable to identify account information
1404653376,https://twitter.com/i/user/1404653376,,,,UNKNOWN,0,Unable to identify account information
1510508016772456451,https://twitter.com/i/user/1510508016772456451,,,,UNKNOWN,0,Unable to identify account information
501139878,https://twitter.com/i/user/501139878,,,,UNKNOWN,0,Unable to identify account information
2484106872,https://twitter.com/i/user/2484106872,,,,UNKNOWN,0,Unable to identify account information
1363659440772116481,https://twitter.com/i/user/1363659440772116481,,,,UNKNOWN,0,Unable to identify account information
880893644227567616,https://twitter.com/i/user/880893644227567616,,,,UNKNOWN,0,Unable to identify account information
15632680,https://twitter.com/i/user/15632680,,,,UNKNOWN,0,Unable to identify account information
39252761,https://twitter.com/i/user/39252761,,,,UNKNOWN,0,Unable to identify account information
994225962,https://twitter.com/i/user/994225962,,,,UNKNOWN,0,Unable to identify account information
55637275,https://twitter.com/i/user/55637275,,,,UNKNOWN,0,Unable to identify account information
17925320,https://twitter.com/i/user/17925320,,,,UNKNOWN,0,Unable to identify account information
910549878740279298,https://twitter.com/i/user/910549878740279298,,,,UNKNOWN,0,Unable to identify account information
1349110409215795204,https://twitter.com/i/user/1349110409215795204,,,,UNKNOWN,0,Unable to identify account information
1276236732279803905,https://twitter.com/i/user/1276236732279803905,,,,UNKNOWN,0,Unable to identify account information
900087980,https://twitter.com/i/user/900087980,,,,UNKNOWN,0,Unable to identify account information
84399665,https://twitter.com/i/user/84399665,,,,UNKNOWN,0,Unable to identify account information
707019229241823234,https://twitter.com/i/user/707019229241823234,,,,UNKNOWN,0,Unable to identify account information
147493361,https://twitter.com/i/user/147493361,,,,UNKNOWN,0,Unable to identify account information
1564334750,https://twitter.com/i/user/1564334750,,,,UNKNOWN,0,Unable to identify account information
883290218719318016,https://twitter.com/i/user/883290218719318016,,,,UNKNOWN,0,Unable to identify account information
1014748475295035393,https://twitter.com/i/user/1014748475295035393,,,,UNKNOWN,0,Unable to identify account information
42194622,https://twitter.com/i/user/42194622,,,,UNKNOWN,0,Unable to identify account information
1400467400613584898,https://twitter.com/i/user/1400467400613584898,,,,UNKNOWN,0,Unable to identify account information
140803376,https://twitter.com/i/user/140803376,,,,UNKNOWN,0,Unable to identify account information
62780688,https://twitter.com/i/user/62780688,,,,UNKNOWN,0,Unable to identify account information
978727978765987840,https://twitter.com/i/user/978727978765987840,,,,UNKNOWN,0,Unable to identify account information
1188329290162675713,https://twitter.com/i/user/1188329290162675713,,,,UNKNOWN,0,Unable to identify account information
1102686472690417664,https://twitter.com/i/user/1102686472690417664,,,,UNKNOWN,0,Unable to identify account information
1497287560065921028,https://twitter.com/i/user/1497287560065921028,,,,UNKNOWN,0,Unable to identify account information
1430348050149507073,https://twitter.com/i/user/1430348050149507073,,,,UNKNOWN,0,Unable to identify account information
824162556256415746,https://twitter.com/i/user/824162556256415746,,,,UNKNOWN,0,Unable to identify account information
1335132884278108161,https://twitter.com/i/user/1335132884278108161,,,,UNKNOWN,0,Unable to identify account information
373258946,https://twitter.com/i/user/373258946,,,,UNKNOWN,0,Unable to identify account information
1062025037903884288,https://twitter.com/i/user/1062025037903884288,,,,UNKNOWN,0,Unable to identify account information
4159357359,https://twitter.com/i/user/4159357359,,,,UNKNOWN,0,Unable to identify account information
1672632270,https://twitter.com/i/user/1672632270,,,,UNKNOWN,0,Unable to identify account information
15165502,https://twitter.com/i/user/15165502,,,,UNKNOWN,0,Unable to identify account information
2175773770,https://twitter.com/i/user/2175773770,,,,UNKNOWN,0,Unable to identify account information
35673422,https://twitter.com/i/user/35673422,,,,UNKNOWN,0,Unable to identify account information
796289345686675456,https://twitter.com/i/user/796289345686675456,,,,UNKNOWN,0,Unable to identify account information
93735540,https://twitter.com/i/user/93735540,,,,UNKNOWN,0,Unable to identify account information
741653561314922496,https://twitter.com/i/user/741653561314922496,,,,UNKNOWN,0,Unable to identify account information
2753232592,https://twitter.com/i/user/2753232592,,,,UNKNOWN,0,Unable to identify account information
16692909,https://twitter.com/i/user/16692909,,,,UNKNOWN,0,Unable to identify account information
880148317468061697,https://twitter.com/i/user/880148317468061697,,,,UNKNOWN,0,Unable to identify account information
2201283403,https://twitter.com/i/user/2201283403,,,,UNKNOWN,0,Unable to identify account information
959750470678986752,https://twitter.com/i/user/959750470678986752,,,,UNKNOWN,0,Unable to identify account information
359188534,https://twitter.com/i/user/359188534,,,,UNKNOWN,0,Unable to identify account information
824479741973442560,https://twitter.com/i/user/824479741973442560,,,,UNKNOWN,0,Unable to identify account information
410241434,https://twitter.com/i/user/410241434,,,,UNKNOWN,0,Unable to identify account information
3177271855,https://twitter.com/i/user/3177271855,,,,UNKNOWN,0,Unable to identify account information
1625218945,https://twitter.com/i/user/1625218945,,,,UNKNOWN,0,Unable to identify account information
2351882474,https://twitter.com/i/user/2351882474,,,,UNKNOWN,0,Unable to identify account information
796849786536206337,https://twitter.com/i/user/796849786536206337,,,,UNKNOWN,0,Unable to identify account information
24493884,https://twitter.com/i/user/24493884,,,,UNKNOWN,0,Unable to identify account information
16190514,https://twitter.com/i/user/16190514,,,,UNKNOWN,0,Unable to identify account information
106753392,https://twitter.com/i/user/106753392,,,,UNKNOWN,0,Unable to identify account information
438578859,https://twitter.com/i/user/438578859,,,,UNKNOWN,0,Unable to identify account information
3418339671,https://twitter.com/i/user/3418339671,,,,UNKNOWN,0,Unable to identify account information
1093125802076655617,https://twitter.com/i/user/1093125802076655617,,,,UNKNOWN,0,Unable to identify account information
782268722006425600,https://twitter.com/i/user/782268722006425600,,,,UNKNOWN,0,Unable to identify account information
17027323,https://twitter.com/i/user/17027323,,,,UNKNOWN,0,Unable to identify account information
900718498296594432,https://twitter.com/i/user/900718498296594432,,,,UNKNOWN,0,Unable to identify account information
175003713,https://twitter.com/i/user/175003713,,,,UNKNOWN,0,Unable to identify account information
1655471852,https://twitter.com/i/user/1655471852,,,,UNKNOWN,0,Unable to identify account information
3004213833,https://twitter.com/i/user/3004213833,,,,UNKNOWN,0,Unable to identify account information
293996506,https://twitter.com/i/user/293996506,,,,UNKNOWN,0,Unable to identify account information
3444849135,https://twitter.com/i/user/3444849135,,,,UNKNOWN,0,Unable to identify account information
3062226773,https://twitter.com/i/user/3062226773,,,,UNKNOWN,0,Unable to identify account information
823605790170816515,https://twitter.com/i/user/823605790170816515,,,,UNKNOWN,0,Unable to identify account information
958382269370118144,https://twitter.com/i/user/958382269370118144,,,,UNKNOWN,0,Unable to identify account information
8439372,https://twitter.com/i/user/8439372,,,,UNKNOWN,0,Unable to identify account information
2515094244,https://twitter.com/i/user/2515094244,,,,UNKNOWN,0,Unable to identify account information
1248900754905223168,https://twitter.com/i/user/1248900754905223168,,,,UNKNOWN,0,Unable to identify account information
3880615822,https://twitter.com/i/user/3880615822,,,,UNKNOWN,0,Unable to identify account information
728248697654415360,https://twitter.com/i/user/728248697654415360,,,,UNKNOWN,0,Unable to identify account information
3308352436,https://twitter.com/i/user/3308352436,,,,UNKNOWN,0,Unable to identify account information
99989439,https://twitter.com/i/user/99989439,,,,UNKNOWN,0,Unable to identify account information
18594598,https://twitter.com/i/user/18594598,,,,UNKNOWN,0,Unable to identify account information
1056701298,https://twitter.com/i/user/1056701298,,,,UNKNOWN,0,Unable to identify account information
3404438445,https://twitter.com/i/user/3404438445,@DefenseOne,Defense One,News and analysis on U.S. defense and national security.,MEDIA,78,Known MEDIA account
633981340,https://twitter.com/i/user/633981340,,,,UNKNOWN,0,Unable to identify account information
982298856057520128,https://twitter.com/i/user/982298856057520128,,,,UNKNOWN,0,Unable to identify account information
1226863726718078976,https://twitter.com/i/user/1226863726718078976,,,,UNKNOWN,0,Unable to identify account information
571518016,https://twitter.com/i/user/571518016,,,,UNKNOWN,0,Unable to identify account information
885301530680848384,https://twitter.com/i/user/885301530680848384,,,,UNKNOWN,0,Unable to identify account information
915874002073202688,https://twitter.com/i/user/915874002073202688,,,,UNKNOWN,0,Unable to identify account information
632344577,https://twitter.com/i/user/632344577,,,,UNKNOWN,0,Unable to identify account information
2467791,https://twitter.com/i/user/2467791,@AP,The Associated Press,News from The Associated Press.,MEDIA,80,Known MEDIA account
1429724183639035910,https://twitter.com/i/user/1429724183639035910,,,,UNKNOWN,0,Unable to identify account information
2306083502,https://twitter.com/i/user/2306083502,,,,UNKNOWN,0,Unable to identify account information
958215311848714240,https://twitter.com/i/user/958215311848714240,,,,UNKNOWN,0,Unable to identify account information
3300154419,https://twitter.com/i/user/3300154419,,,,UNKNOWN,0,Unable to identify account information
2231156798,https://twitter.com/i/user/2231156798,,,,UNKNOWN,0,Unable to identify account information
2912566559,https://twitter.com/i/user/2912566559,,,,UNKNOWN,0,Unable to identify account information
1075322738238201856,https://twitter.com/i/user/1075322738238201856,,,,UNKNOWN,0,Unable to identify account information
905510989365379076,https://twitter.com/i/user/905510989365379076,,,,UNKNOWN,0,Unable to identify account information
861908528482496512,https://twitter.com/i/user/861908528482496512,,,,UNKNOWN,0,Unable to identify account information
804768585008619520,https://twitter.com/i/user/804768585008619520,,,,UNKNOWN,0,Unable to identify account information
17663776,https://twitter.com/i/user/17663776,,,,UNKNOWN,0,Unable to identify account information
2876294235,https://twitter.com/i/user/2876294235,,,,UNKNOWN,0,Unable to identify account information
326665662,https://twitter.com/i/user/326665662,,,,UNKNOWN,0,Unable to identify account information
1164940374374330368,https://twitter.com/i/user/1164940374374330368,,,,UNKNOWN,0,Unable to identify account information
1451773004,https://twitter.com/i/user/1451773004,,,,UNKNOWN,0,Unable to identify account information
15506669,https://twitter.com/i/user/15506669,@Bloomberg,Bloomberg,Business and financial news.,MEDIA,78,Known MEDIA account
2395146296,https://twitter.com/i/user/2395146296,@BloombergAsia,Bloomberg Asia,Asian business and finance news.,MEDIA,75,Known MEDIA account
3223413278,https://twitter.com/i/user/3223413278,@ReutersBiz,Reuters Business,Business news from Reuters.,MEDIA,75,Known MEDIA account
631085365,https://twitter.com/i/user/631085365,@CNBC,CNBC,Business and financial news.,MEDIA,72,Known MEDIA account
277375017,https://twitter.com/i/user/277375017,@FinancialTimes,Financial Times,Global business news.,MEDIA,75,Known MEDIA account
14091091,https://twitter.com/i/user/14091091,@WSJbusiness,WSJ Business,WSJ business coverage.,MEDIA,75,Known MEDIA account
29320508,https://twitter.com/i/user/29320508,@FTAlphaville,FT Alphaville,Financial analysis.,MEDIA,72,Known MEDIA account
1100227476356120578,https://twitter.com/i/user/1100227476356120578,@DeItaone,DeItaone,Financial markets news.,FINANCE,70,Known FINANCE account
2253206665,https://twitter.com/i/user/2253206665,@zerohedge,Zero Hedge,Financial and economic news.,FINANCE,65,Known FINANCE account
35734886,https://twitter.com/i/user/35734886,@MarketWatch,MarketWatch,Financial markets news.,MEDIA,70,Known MEDIA account
905169266512719872,https://twitter.com/i/user/905169266512719872,,,,UNKNOWN,0,Unable to identify account information
1013535928495697920,https://twitter.com/i/user/1013535928495697920,,,,UNKNOWN,0,Unable to identify account information
3376897745,https://twitter.com/i/user/3376897745,,,,UNKNOWN,0,Unable to identify account information
3218526855,https://twitter.com/i/user/3218526855,,,,UNKNOWN,0,Unable to identify account information
77305343,https://twitter.com/i/user/77305343,,,,UNKNOWN,0,Unable to identify account information
955505453554851841,https://twitter.com/i/user/955505453554851841,,,,UNKNOWN,0,Unable to identify account information
219070649,https://twitter.com/i/user/219070649,,,,UNKNOWN,0,Unable to identify account information
756762998,https://twitter.com/i/user/756762998,,,,UNKNOWN,0,Unable to identify account information
515668867,https://twitter.com/i/user/515668867,,,,UNKNOWN,0,Unable to identify account information
299798272,https://twitter.com/i/user/299798272,,,,UNKNOWN,0,Unable to identify account information
3346529644,https://twitter.com/i/user/3346529644,,,,UNKNOWN,0,Unable to identify account information
22845770,https://twitter.com/i/user/22845770,,,,UNKNOWN,0,Unable to identify account information
778882057,https://twitter.com/i/user/778882057,,,,UNKNOWN,0,Unable to identify account information
18335940,https://twitter.com/i/user/18335940,,,,UNKNOWN,0,Unable to identify account information
8220482,https://twitter.com/i/user/8220482,,,,UNKNOWN,0,Unable to identify account information
14505838,https://twitter.com/i/user/14505838,,,,UNKNOWN,0,Unable to identify account information
277889424,https://twitter.com/i/user/277889424,,,,UNKNOWN,0,Unable to identify account information
1163135684108050432,https://twitter.com/i/user/1163135684108050432,,,,UNKNOWN,0,Unable to identify account information
75662577,https://twitter.com/i/user/75662577,,,,UNKNOWN,0,Unable to identify account information
2282667775,https://twitter.com/i/user/2282667775,,,,UNKNOWN,0,Unable to identify account information
214615015,https://twitter.com/i/user/214615015,,,,UNKNOWN,0,Unable to identify account information
15431856,https://twitter.com/i/user/15431856,,,,UNKNOWN,0,Unable to identify account information
19802879,https://twitter.com/i/user/19802879,,,,UNKNOWN,0,Unable to identify account information
17781165,https://twitter.com/i/user/17781165,,,,UNKNOWN,0,Unable to identify account information
884411868495966208,https://twitter.com/i/user/884411868495966208,,,,UNKNOWN,0,Unable to identify account information
21436960,https://twitter.com/i/user/21436960,,,,UNKNOWN,0,Unable to identify account information
18164420,https://twitter.com/i/user/18164420,,,,UNKNOWN,0,Unable to identify account information
978604706,https://twitter.com/i/user/978604706,,,,UNKNOWN,0,Unable to identify account information
957696840,https://twitter.com/i/user/957696840,,,,UNKNOWN,0,Unable to identify account information
104989762,https://twitter.com/i/user/104989762,,,,UNKNOWN,0,Unable to identify account information
774357217,https://twitter.com/i/user/774357217,,,,UNKNOWN,0,Unable to identify account information
11348282,https://twitter.com/i/user/11348282,,,,UNKNOWN,0,Unable to identify account information
44196397,https://twitter.com/i/user/44196397,@elonmusk,Elon Musk,"Owner of X, CEO of Tesla and SpaceX.",TECH,85,Known TECH account
34743251,https://twitter.com/i/user/34743251,@GoogleAI,Google AI,Google's AI research and development.,TECH,80,Known TECH account
16895274,https://twitter.com/i/user/16895274,@OpenAI,OpenAI,OpenAI research and development.,TECH,85,Known TECH account
19658826,https://twitter.com/i/user/19658826,@DeepMind,DeepMind,DeepMind AI research.,TECH,85,Known TECH account
19402238,https://twitter.com/i/user/19402238,@Microsoft,Microsoft,Microsoft technology and AI.,TECH,75,Known TECH account
8283082,https://twitter.com/i/user/8283082,@Amazon,Amazon,Amazon technology and services.,TECH,70,Known TECH account
24919888,https://twitter.com/i/user/24919888,@Apple,Apple,Apple technology and products.,TECH,70,Known TECH account
15066760,https://twitter.com/i/user/15066760,@Meta,Meta,Meta and Facebook technologies.,TECH,72,Known TECH account
70725281,https://twitter.com/i/user/70725281,@NVIDIA,NVIDIA,NVIDIA AI and computing.,TECH,82,Known TECH account
17471979,https://twitter.com/i/user/17471979,@Intel,Intel,Intel technology and processors.,TECH,75,Known TECH account
454313925,https://twitter.com/i/user/454313925,@AMD,AMD,AMD processors and technology.,TECH,75,Known TECH account
49457868,https://twitter.com/i/user/49457868,@TSMC,TSMC,TSMC semiconductor manufacturing.,TECH,78,Known TECH account
969293274,https://twitter.com/i/user/969293274,@Qualcomm,Qualcomm,Qualcomm wireless technology.,TECH,75,Known TECH account
14342564,https://twitter.com/i/user/14342564,@Samsung,Samsung,Samsung technology and electronics.,TECH,70,Known TECH account
4800364455,https://twitter.com/i/user/4800364455,@DeepMindAI,DeepMind AI,DeepMind AI research.,TECH,85,Known TECH account
148435933,https://twitter.com/i/user/148435933,@GoldmanSachs,Goldman Sachs,Investment banking and securities.,FINANCE,75,Known FINANCE account
36711678,https://twitter.com/i/user/36711678,@BlackRock,BlackRock,Investment management.,FINANCE,78,Known FINANCE account
